annotation,concept,label
"В окружном суде слушается дело о похищении денег и отравлении купца Смелькова. Князь Дмитрий Нехлюдов, один из присяжных заседателей, узнает в обвиняемой проститутке Катюшу Маслову — милую девушку, которую он соблазнил и бросил в юности. Терзаемый муками совести, он решает помочь Катюше. Нехлюдов готов последовать за ней на каторгу в Сибирь и даже жениться, чтобы искупить свою вину. «Воскресение» — последний роман Льва Толстого, который затрагивает темы ответственности, вины и духовного воскресения души.",революция,0
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...",суд,1
"В этой книге вы прочтете новеллу «Судьба человека» и «Донские рассказы». «Судьба человека» (1956-1957 гг.) - пронзительный рассказ о временах Великой Отечественной войны. Одно из первых произведений советской литературы, в котором война показана правдиво и наглядно. Плен, немецкие концлагеря, побег, возвращение на фронт, потеря близких, тяжелое послевоенное время, попытка найти родную душу, спастись от одиночества. Рассказ экранизировал Сергей Бондарчук, он же и исполнил в нем главную роль - фильм начинающего режиссера получил главный приз Московского кинофестиваля в 1959 году. «Донские рассказы» (1924-1926 гг.) - это сборник из 6 рассказов, описывающих события Гражданской войны. Хотя местом действия остается Дон, с его особым колоритом и специфическим казачьим духом, очевидно, что события в этих новеллах могут быть спроецированы на всю Россию – война обнажает чувства, именно в такое кровавое время, когда стираются границы дозволенного, яснее становится, кто смог сохранить достоинство и остаться Человеком, а кто нет.",нигилизм,0
"\Война и мир — роман-эпопея Льва Толстого, одно из крупнейших произведений мировой литературы, описывающее жизнь русского общества в эпоху Наполеоновских войн. \Война и мир — это масштабная картина жизни России, взятая во всех ее социальных слоях (от крестьян до императора Александра I), и детальное описание хода военных действий, и осмысление поведения человека на войне, но главное — это глубокое философское осмысление и исследование жизни как таковой — в быту, в семье, в мирное время, на войне. Именно поэтому \Войну и мир\"" можно читать и перечитывать всю жизнь — этот роман никогда не потеряет своей актуальности.""",гражданская_война,0
"Ф.М. Достоевский — мастер психологической прозы XIX века, признанный во всем мире. Его работы переведены более чем на 170 языков. «Преступление и наказание» — высочайший образец криминального романа. Достоевский поставил вопросы, и по сей день не решенные. Кем должен быть человек: «тварью дрожащей», как говорит Раскольников, или «Наполеоном»? Произведение написано в 1866 году, но до сих пор остается самой читаемой в мире книгой и входит в большинство школьных программ по литературе.",человек_и_природа,0
"Александр Куприн — писатель, исследующий любовь в самых разных ее проявлениях. Так, повесть «Гранатовый браслет» рассказывает о чиновнике Желтковом, который, будучи одержим нежными чувствами к прекрасной, но недоступной княгине Вере Шеиной, дарит ей дорогое изящное украшение как символ своей любви. Современники восприняли произведение неоднозначно: одни видели в нем трогательную историю, другие — трагедию. Что значит любить и чем вы готовы пожертвовать ради своих чувств? Куприн мастерски передает атмосферу начала XX века и многослойность эмоций персонажей, создавая атмосферу глубокой тоски и нежности.",солдатская_судьба,0
"Столько литературных героев за последние два века потеряли актуальность и были отправлены в книжное небытие, а «лишний человек» Печорин, холодный циник, не верящий в высокие идеалы, живущий «не сердцем, а головою», эгоистичный прожигатель жизни, бросающий женщин и бесстрашно испытывающий судьбу, до сих пор живее всех живых. Это личность противоречивая и неоднозначная, ведь Лермонтов написал первый в русской прозе психологический роман. Попробуйте разобраться беспристрастно — согласны ли вы с критиками, писавшими, что такой развратный герой — оскорбление для России, или вы на стороне Белинского, уверенного, что Лермонтов показал трагедию образованных людей того (а может быть, и нашего?) времени?",человек_и_природа,0
"Удивительная, пронзительная и лиричная трилогия, в которую Лев Толстой вложил немало автобиографических мотивов. Перед читателем день за днем проходит жизнь Николеньки Иртенева, мальчика из аристократической русской семьи,– детские игры, отношения с друзьями, первая влюбленность, смерть матери, нелепые и смешные ошибки первых шагов «в свете», представляющиеся в юности судьбоносными и трагическими. Герой трилогии взрослеет буквально на наших глазах,– и мы невольно переживаем его радости и горести, победы и поражения, как свои собственные.",фольклор,0
"Кажется, что в XIX веке больше всего писателей выпускали медицинские институты. Антон Павлович Чехов прекрасно иллюстрирует собой эту шутку. Признанный мастер тонкого, а главное, краткого, юмористического рассказа начинал как уездный врач и иногда принимал больных совершенно бесплатно, если у тех не было денег. Чуть позже он заинтересовался и психиатрией. Многие сюжеты из его частной жизни и практики перекочевали на страницы его произведений. Иногда забавные и абсурдные, а порой острые и совершенно трагические — они собраны в этой книге.",солдатская_судьба,0
"Отцы и дети — знаменитый роман Тургенева, ставший чуть ли не самым значительным произведением в истории о взаимоотношениях поколений. Споры главного героя Евгения Базарова, называющего себя нигилистом и отрицающего расхожие представления о жизни, искусстве, морали, природе человека, и его антагониста Павла Кирсанова, аристократа до мозга костей, составляют главную проблематику романа. Но сюжетная канва строится скорее на внутреннем конфликте самого Базарова. Только что отрицавший все и вся герой, не веривший в любовь, смеявшийся над своим приятелем, способным на нежные чувства, вдруг сам страстно и пылко влюбляется. И все вдруг переворачивается вверх дном — с любовью Базаров совладать не в силах, она оказывается сильнее самых твердых убеждений.",ответственность,0
"Бессмертная классика русской литературы, вошедшая в обязательную школьную программу. Мечта разбогатеть обосновалась в арсенале человеческих желаний едва ли не раньше, чем появились сами деньги. Бывший чиновник Чичиков не чужд этой страсти, поэтому отправляется по городам и весям с нетривиальной идеей приобрести у помещиков умерших крестьян, которые по ревизским спискам еще значились как живые. За них можно получить хороший денежный кредит и наконец обрести высокий социальный статус. Чичиков, конечно, мошенник, но на фоне тех личностей, с которыми сводит его кривая мечты, кинематографично и зубодробительно смешно выписанных Гоголем, он вызывает несомненные симпатии. Нравственное выздоровление своего героя автор планировал во втором и третьем томах «Мертвых душ». К сожалению, эти страницы не написаны. Или к счастью, ведь теперь мы сами можем всё додумать. История с открытым финалом — это вечный привет от классика каждому новому поколению.",человек_и_природа,0
"«История одного города» – язвительное, полное иронии произведение, в котором под видом «летописи» вымышленного города Глупова автор беспощадно обличает типичные пороки российского общества – глупость, самодурство и взяточничество власть имущих, казнокрадство и низкопоклонничество чиновников, лень, необразованность и мракобесие. К сожалению, приходится признать, что гомерически смешная и жестокая фантасмагория Салтыкова-Щедрина не утратила актуальности и в наши дни.",романтизм,0
"Поэма \Мертвые души еще при жизни автора была переведена на множество других языков. Она имела невероятный успех. Никому до Гоголя и после него не удавалось так ярко и остро описать пороки и слабости русского человека, так живо и правдиво отразить важнейшие для России проблемы. Прошло 160 лет, и поэма звучит как только что написанная. Чичиковы, Коробочки, Ноздревы, Плюшкины, Собакевичи — их стремления, чувства, поступки не кажутся нам отголосками прошлого. Современное и острое звучание эти персонажи обретают, когда мы смотрим все новые и новые спектакли и фильмы по этой бессмертной поэме.",утраты_на_войне,0
"Иуда из Кариота – символ предательства, великий грешник, обрекший Иисуса Христа на смерть. При этом Иуда, пожалуй, самый загадочный евангельский персонаж – тем он и притягателен для Леонида Андреева с его интересом к противоречиям в человеческой душе. Повесть «Иуда Искариот», по словам самого автора, – «фантазия на тему о предательстве, добре и зле». Андреев пытается понять, что руководило поступками Иуды и почему он убивает себя. Писатель наполняет евангельский сюжет предательства психологическим содержанием, размышляя о любви и ненависти, страдании и жертвенности, случайном и неизбежном. В сборник также вошли роман «Дневник Сатаны», повести «Жизнь Василия Фивейского», «Рассказ о семи повешенных» и другие произведения разных периодов творчества Андреева.",взросление,0
"Преступление и наказание (1866) — одно из самых значительных произведений в истории мировой литературы. Это и глубокий философский роман, и тонкая психологическая драма, и захватывающий детектив, и величественная картина мрачного города, в недрах которого герои грешат и ищут прощения, жертвуют собой и отрекаются от себя ради ближних и находят успокоение в смирении, покаянии, вере. Главный герой романа Родион Раскольников решается на убийство, чтобы доказать себе и миру, что он не тварь дрожащая, а право имеет. Главным предметом исследования писателя становится процесс превращения добропорядочного, умного и доброго юноши в убийцу, а также то, как совершивший преступление Раскольников может искупить свою вину.",насилие,0
"Три истории о первой любви, которую легко обрести — и так же легко потерять. Невероятно лиричные и отчасти автобиографичные, эти истории подарили нам знаменитый образ “тургеневской девушки” — жертвенной, готовой совершить подвиг во имя собственного счастья, открытой для большого и сильного чувства.",женская_доля,1
"Пять совсем еще юных девушек-зенитчиц под руководством старшины вступают в неравный бой с отрядом немецких диверсантов. Об этом великом, однако не попавшем в сводки военных событий подвиге повесть «А зори здесь тихие…» – шедевр русской «военной прозы», одно из самых проникновенных и трагических произведений о Великой Отечественной войне. Действие повести «Завтра была война» происходит накануне Великой Отечественной войны. Это история о школьниках, их взрослении, первом нравственном выборе и противостоянии, история о выпускниках, которым совсем скоро предстоит взять в руки оружие и отправиться на фронт – защищать Родину.",жертва,1
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",родина,0
"Александр Куприн — писатель, исследующий любовь в самых разных ее проявлениях. Так, повесть «Гранатовый браслет» рассказывает о чиновнике Желтковом, который, будучи одержим нежными чувствами к прекрасной, но недоступной княгине Вере Шеиной, дарит ей дорогое изящное украшение как символ своей любви. Современники восприняли произведение неоднозначно: одни видели в нем трогательную историю, другие — трагедию. Что значит любить и чем вы готовы пожертвовать ради своих чувств? Куприн мастерски передает атмосферу начала XX века и многослойность эмоций персонажей, создавая атмосферу глубокой тоски и нежности.",общественные_пороки,0
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",человек_и_природа,0
"Преступление и наказание (1866) — одно из самых значительных произведений в истории мировой литературы. Это и глубокий философский роман, и тонкая психологическая драма, и захватывающий детектив, и величественная картина мрачного города, в недрах которого герои грешат и ищут прощения, жертвуют собой и отрекаются от себя ради ближних и находят успокоение в смирении, покаянии, вере. Главный герой романа Родион Раскольников решается на убийство, чтобы доказать себе и миру, что он не тварь дрожащая, а право имеет. Главным предметом исследования писателя становится процесс превращения добропорядочного, умного и доброго юноши в убийцу, а также то, как совершивший преступление Раскольников может искупить свою вину.",антиутопия,0
"\Вечера на хуторе близ Диканьки — первый сборник Гоголя, который сразу сделал его имя известным. Пушкин смеялся, читая эти истории, и высоко оценил молодого писателя. Гоголь тонко уловил моду на народную тему и оформил книгу как \вечерницы — сказания, которые рассказывают на закате. За вертепным рассказом о черте, который крадет месяц, следует мрачная легенда о колдуне. Фольклор, сатира, мистика создают мир, где смешное соседствует с жутким. Сборник состоит из двух частей и объединен образом рассказчика — пасечника Рудого Панька. Это истории, в которых народные предания, мистические события и живые сцены из деревенской жизни переплетаются так естественно, что грань между вымыслом и реальностью почти исчезает. Повседневное соседствует с невероятным, но человек остается главным чудом среди чудес.",утопия,0
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",героизм,0
"В этой книге вы прочтете новеллу «Судьба человека» и «Донские рассказы». «Судьба человека» (1956-1957 гг.) - пронзительный рассказ о временах Великой Отечественной войны. Одно из первых произведений советской литературы, в котором война показана правдиво и наглядно. Плен, немецкие концлагеря, побег, возвращение на фронт, потеря близких, тяжелое послевоенное время, попытка найти родную душу, спастись от одиночества. Рассказ экранизировал Сергей Бондарчук, он же и исполнил в нем главную роль - фильм начинающего режиссера получил главный приз Московского кинофестиваля в 1959 году. «Донские рассказы» (1924-1926 гг.) - это сборник из 6 рассказов, описывающих события Гражданской войны. Хотя местом действия остается Дон, с его особым колоритом и специфическим казачьим духом, очевидно, что события в этих новеллах могут быть спроецированы на всю Россию – война обнажает чувства, именно в такое кровавое время, когда стираются границы дозволенного, яснее становится, кто смог сохранить достоинство и остаться Человеком, а кто нет.",утраты_на_войне,0
"«История одного города» – язвительное, полное иронии произведение, в котором под видом «летописи» вымышленного города Глупова автор беспощадно обличает типичные пороки российского общества – глупость, самодурство и взяточничество власть имущих, казнокрадство и низкопоклонничество чиновников, лень, необразованность и мракобесие. К сожалению, приходится признать, что гомерически смешная и жестокая фантасмагория Салтыкова-Щедрина не утратила актуальности и в наши дни.",война,0
Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...,героизм,0
"Кажется, что в XIX веке больше всего писателей выпускали медицинские институты. Антон Павлович Чехов прекрасно иллюстрирует собой эту шутку. Признанный мастер тонкого, а главное, краткого, юмористического рассказа начинал как уездный врач и иногда принимал больных совершенно бесплатно, если у тех не было денег. Чуть позже он заинтересовался и психиатрией. Многие сюжеты из его частной жизни и практики перекочевали на страницы его произведений. Иногда забавные и абсурдные, а порой острые и совершенно трагические — они собраны в этой книге.",апатия,1
"Бессмертная классика русской литературы, вошедшая в обязательную школьную программу. Мечта разбогатеть обосновалась в арсенале человеческих желаний едва ли не раньше, чем появились сами деньги. Бывший чиновник Чичиков не чужд этой страсти, поэтому отправляется по городам и весям с нетривиальной идеей приобрести у помещиков умерших крестьян, которые по ревизским спискам еще значились как живые. За них можно получить хороший денежный кредит и наконец обрести высокий социальный статус. Чичиков, конечно, мошенник, но на фоне тех личностей, с которыми сводит его кривая мечты, кинематографично и зубодробительно смешно выписанных Гоголем, он вызывает несомненные симпатии. Нравственное выздоровление своего героя автор планировал во втором и третьем томах «Мертвых душ». К сожалению, эти страницы не написаны. Или к счастью, ведь теперь мы сами можем всё додумать. История с открытым финалом — это вечный привет от классика каждому новому поколению.",война,0
"Три истории о первой любви, которую легко обрести — и так же легко потерять. Невероятно лиричные и отчасти автобиографичные, эти истории подарили нам знаменитый образ “тургеневской девушки” — жертвенной, готовой совершить подвиг во имя собственного счастья, открытой для большого и сильного чувства.",родина,0
"Александр Куприн — писатель, исследующий любовь в самых разных ее проявлениях. Так, повесть «Гранатовый браслет» рассказывает о чиновнике Желтковом, который, будучи одержим нежными чувствами к прекрасной, но недоступной княгине Вере Шеиной, дарит ей дорогое изящное украшение как символ своей любви. Современники восприняли произведение неоднозначно: одни видели в нем трогательную историю, другие — трагедию. Что значит любить и чем вы готовы пожертвовать ради своих чувств? Куприн мастерски передает атмосферу начала XX века и многослойность эмоций персонажей, создавая атмосферу глубокой тоски и нежности.",война,0


"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","вера",1
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","вера_и_сомнение",1
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","бог",1
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","семья",1
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","внутренний_конфликт",1
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","тирания",0
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.","революция",0
