annotation,concept,label
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","политический_конфликт",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","социальное_давление",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","личность_и_общество",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","свобода_воли",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","внутренняя_свобода",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","страх",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","тирания",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","коллективизм",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","социальная_роль",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","равенство",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","закон",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","право",1
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","ценности",1

"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","война",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","гражданская_война",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","героизм",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","фольклор",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","человек_и_природа",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","первая_любовь",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","богатство",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","семья",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","солдатская_судьба",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","жертвы_войны",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","романтизм",0
"Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...","деревня",0


"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","любовь_и_страсть",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","ревность",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","семья",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","мораль",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","этика",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","страсть",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","разрушение_идеалов",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","жизнь_и_смерть",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","страх_смерти",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","смысл_жизни",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","поиск_смысла",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","экзистенциальный_кризис",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","покаяние",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","духовное_возрождение",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","власть",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","власть_и_народ",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","тирания",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","мужество",1
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","честь",1

"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","антиутопия",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","идеология",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","фольклор",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","коллективизм",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","социальное_давление",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","утопия",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","гражданская_война",0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.","психоз",0


"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","суд",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","закон",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","право",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","наказание",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","ответственность_перед_законом",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","закон_и_человечность",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","вина",1
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...","абсурд",1
