annotation,concept,label
"\Вечера на хуторе близ Диканьки — первый сборник Гоголя, который сразу сделал его имя известным. Пушкин смеялся, читая эти истории, и высоко оценил молодого писателя. Гоголь тонко уловил моду на народную тему и оформил книгу как \вечерницы — сказания, которые рассказывают на закате. За вертепным рассказом о черте, который крадет месяц, следует мрачная легенда о колдуне. Фольклор, сатира, мистика создают мир, где смешное соседствует с жутким. Сборник состоит из двух частей и объединен образом рассказчика — пасечника Рудого Панька. Это истории, в которых народные предания, мистические события и живые сцены из деревенской жизни переплетаются так естественно, что грань между вымыслом и реальностью почти исчезает. Повседневное соседствует с невероятным, но человек остается главным чудом среди чудес.",психологический_конфликт,0
Персонаж помогает другим без ожидания выгоды.,самоутверждение,0
"Талантливый тульский оружейник Никита Демидов получил в награду от самого Петра I уральские земли и заводы — так началась история богатейшей промышленной династии Демидовых, находчивых и предприимчивых, жестоких и требовательных, властных и самоотверженных хозяев Каменного Пояса. История этой семьи неразрывно соединилась с историей России. Произведения Евгения Федорова, посвященные Демидовым, любимы читателями за историческую достоверность и точность в деталях, выразительную речь персонажей, захватывающий сюжет. В настоящем издании публикуются два первых романа трилогии «Каменный Пояс»: «Демидовы» и «Наследники».",власть_и_народ,0
"«История одного города» – язвительное, полное иронии произведение, в котором под видом «летописи» вымышленного города Глупова автор беспощадно обличает типичные пороки российского общества – глупость, самодурство и взяточничество власть имущих, казнокрадство и низкопоклонничество чиновников, лень, необразованность и мракобесие. К сожалению, приходится признать, что гомерически смешная и жестокая фантасмагория Салтыкова-Щедрина не утратила актуальности и в наши дни.",общественные_пороки,1
"«Братья Карамазовы» (1880 г.) — последний роман Достоевского, вершина его творчества, в каком-то смысле главный труд всей его жизни и одно из величайших произведений в истории мировой литературы. Загадка, связанная со смертью и кражей, полная накала и страстей любовная история, разворачивающаяся на глазах читателя семейная драма, сложные психологические перипетии, множество вплетенных в основную канву других остросюжетных линий — все это вместилось в роман «Братья Карамазовы», главной проблематикой которого является вопрос о Боге и бессмертии души. А в центре повествования — человек, терзаемый сомнениями, раздираемый страстями, жаждущий любви, власти, денег, мечущийся от добра ко злу и от зла к добру, ищущий свой путь, свою веру, своего Бога.",роль_личности_в_истории,0
"Персонаж продолжает действовать, несмотря на личные потери.",самоуважение,0
Персонаж оценивает свои действия с точки зрения справедливости.,народная_судьба,0
Персонаж проявляет мужество.,смирение,0
История о соперничестве.,соперничество,1
"Иуда из Кариота – символ предательства, великий грешник, обрекший Иисуса Христа на смерть. При этом Иуда, пожалуй, самый загадочный евангельский персонаж – тем он и притягателен для Леонида Андреева с его интересом к противоречиям в человеческой душе. Повесть «Иуда Искариот», по словам самого автора, – «фантазия на тему о предательстве, добре и зле». Андреев пытается понять, что руководило поступками Иуды и почему он убивает себя. Писатель наполняет евангельский сюжет предательства психологическим содержанием, размышляя о любви и ненависти, страдании и жертвенности, случайном и неизбежном. В сборник также вошли роман «Дневник Сатаны», повести «Жизнь Василия Фивейского», «Рассказ о семи повешенных» и другие произведения разных периодов творчества Андреева.",бунт_против_судьбы,0
Персонаж испытывает глубокую привязанность к другому человеку.,чувство_собственного_достоинства,0
Герой проявляет человечность.,мужество,0
"Героя повести судят за убийство, совершенное по абсурдной причине, а идея абсолютной свободы становится его жизненным манифестом.",героизм,0
"Рассказы, вошедшие в этот сборник, объединены «главными темами» бунинской прозы — темами, к которым великий писатель возвращался на протяжении всей своей жизни. Русская деревня начала ХХ века, с ее нищетой и безнадежностью, — и далекие, экзотические страны, сожженные южным солнцем. Красота и поэтичность природы — и тайные, темные глубины человеческого разума и сердца. Ну и, конечно же, тема, в которой Бунину не было равных в отечественной литературе: любовь. Любовь драматичная, трагичная, которая для героев Бунина «крепка как смерть»…",культурное_наследие,0
Герой мучается из-за прошлого поступка и не может его забыть.,жертва,0
"Антиутопия о генетически программируемом обществе потребления, где трагическая судьба Дикаря раскрывает конфликт личности и системы.",индивидуализм,0
Герой чувствует благодарность.,героизм,0
"Роману «Игрок» присущи сильные автобиографические мотивы, ведь азартным игроком был сам Достоевский. История создания этой книги очень интересна: проигравшийся до последнего гроша в Висбадене, отчаянно нуждающийся в деньгах писатель заключил с издательством контракт, согласно которому должен был написать роман за 26 дней. Эти совершенно неправдоподобные сроки вынудили Достоевского впервые в жизни воспользоваться услугами секретаря-стенографистки, которой он надиктовывал текст. Так в жизнь гения вошла молодая Анна Сниткина — женщина, которой суждено было стать его женой и музой…",подвиг,0
Герой приходит к покаянию.,героизм,0
Герой не верит в возможность изменить свою судьбу.,героизм,0
Персонаж преодолевает слабость.,сила_духа,1
Отношения героев проходят через испытания и меняются.,героизм,0
"Книга, которую не публиковали — ни отдельно, ни в составе собраний сочинений — в СССР даже после реабилитации Бунина. Самая жестокая, горькая, безжалостная и самая личная книга писателя. Книга, в которой он с беспощадной и язвительной иронией выносит приговор большевизму и советской власти, которую имел несчастье наблюдать сначала в Москве, а потом в Одессе, вплоть до эмиграции. Ни единого доброго слова не находит писатель для революции — кровавого, страшного хаоса, захлестнувшего Россию в 1917 году.",идеология,1
"Иуда из Кариота – символ предательства, великий грешник, обрекший Иисуса Христа на смерть. При этом Иуда, пожалуй, самый загадочный евангельский персонаж – тем он и притягателен для Леонида Андреева с его интересом к противоречиям в человеческой душе. Повесть «Иуда Искариот», по словам самого автора, – «фантазия на тему о предательстве, добре и зле». Андреев пытается понять, что руководило поступками Иуды и почему он убивает себя. Писатель наполняет евангельский сюжет предательства психологическим содержанием, размышляя о любви и ненависти, страдании и жертвенности, случайном и неизбежном. В сборник также вошли роман «Дневник Сатаны», повести «Жизнь Василия Фивейского», «Рассказ о семи повешенных» и другие произведения разных периодов творчества Андреева.",карьера,0
"Пять совсем еще юных девушек-зенитчиц под руководством старшины вступают в неравный бой с отрядом немецких диверсантов. Об этом великом, однако не попавшем в сводки военных событий подвиге повесть «А зори здесь тихие…» – шедевр русской «военной прозы», одно из самых проникновенных и трагических произведений о Великой Отечественной войне. Действие повести «Завтра была война» происходит накануне Великой Отечественной войны. Это история о школьниках, их взрослении, первом нравственном выборе и противостоянии, история о выпускниках, которым совсем скоро предстоит взять в руки оружие и отправиться на фронт – защищать Родину.",нигилизм,0
"Столько литературных героев за последние два века потеряли актуальность и были отправлены в книжное небытие, а «лишний человек» Печорин, холодный циник, не верящий в высокие идеалы, живущий «не сердцем, а головою», эгоистичный прожигатель жизни, бросающий женщин и бесстрашно испытывающий судьбу, до сих пор живее всех живых. Это личность противоречивая и неоднозначная, ведь Лермонтов написал первый в русской прозе психологический роман. Попробуйте разобраться беспристрастно — согласны ли вы с критиками, писавшими, что такой развратный герой — оскорбление для России, или вы на стороне Белинского, уверенного, что Лермонтов показал трагедию образованных людей того (а может быть, и нашего?) времени?",самолюбие,0
История показывает последствия выбора героя.,судьба,0
Персонаж чувствует неловкость за свои поступки.,равнодушие,0
"В этот сборник вошли произведения Булгакова, носящие автобиографический характер, — остроумная, ироничная повесть «Записки на манжетах», посвященная скитаниям по послереволюционному Кавказу, сложным отношениям с «красной» властью и собратьями по перу, мечтам об эмиграции и первым опытам в литературе, и потрясающие «Записки юного врача» — почти документальные очерки Булгакова о святом и страшном жребии служителя Гиппократа в нищей, почти средневековой российской провинции начала 1920-х. В книгу включен и «Морфий» — пугающе откровенная, мучительная исповедь, послужившая основой для одноименного фильма Алексея Балабанова.",внутренний_конфликт,1
Персонаж скрывает истинное лицо за внешним образом.,самообман,0
"Бессмертная классика русской литературы, вошедшая в обязательную школьную программу. Мечта разбогатеть обосновалась в арсенале человеческих желаний едва ли не раньше, чем появились сами деньги. Бывший чиновник Чичиков не чужд этой страсти, поэтому отправляется по городам и весям с нетривиальной идеей приобрести у помещиков умерших крестьян, которые по ревизским спискам еще значились как живые. За них можно получить хороший денежный кредит и наконец обрести высокий социальный статус. Чичиков, конечно, мошенник, но на фоне тех личностей, с которыми сводит его кривая мечты, кинематографично и зубодробительно смешно выписанных Гоголем, он вызывает несомненные симпатии. Нравственное выздоровление своего героя автор планировал во втором и третьем томах «Мертвых душ». К сожалению, эти страницы не написаны. Или к счастью, ведь теперь мы сами можем всё додумать. История с открытым финалом — это вечный привет от классика каждому новому поколению.",жертва,0
"Преступление и наказание (1866) — одно из самых значительных произведений в истории мировой литературы. Это и глубокий философский роман, и тонкая психологическая драма, и захватывающий детектив, и величественная картина мрачного города, в недрах которого герои грешат и ищут прощения, жертвуют собой и отрекаются от себя ради ближних и находят успокоение в смирении, покаянии, вере. Главный герой романа Родион Раскольников решается на убийство, чтобы доказать себе и миру, что он не тварь дрожащая, а право имеет. Главным предметом исследования писателя становится процесс превращения добропорядочного, умного и доброго юноши в убийцу, а также то, как совершивший преступление Раскольников может искупить свою вину.",народная_судьба,0
История о формировании личности.,взросление,1
"Удивительная, пронзительная и лиричная трилогия, в которую Лев Толстой вложил немало автобиографических мотивов. Перед читателем день за днем проходит жизнь Николеньки Иртенева, мальчика из аристократической русской семьи,– детские игры, отношения с друзьями, первая влюбленность, смерть матери, нелепые и смешные ошибки первых шагов «в свете», представляющиеся в юности судьбоносными и трагическими. Герой трилогии взрослеет буквально на наших глазах,– и мы невольно переживаем его радости и горести, победы и поражения, как свои собственные.",миф,0
Герой проходит путь взросления.,взросление,1
"Повесть «Раковый корпус» основана на личном опыте автора и изображает пациентов онкологического диспансера, в судьбах которых отражено состояние советского общества, пораженного беззаконием власти.",репрессии,0
"\Вечера на хуторе близ Диканьки — первый сборник Гоголя, который сразу сделал его имя известным. Пушкин смеялся, читая эти истории, и высоко оценил молодого писателя. Гоголь тонко уловил моду на народную тему и оформил книгу как \вечерницы — сказания, которые рассказывают на закате. За вертепным рассказом о черте, который крадет месяц, следует мрачная легенда о колдуне. Фольклор, сатира, мистика создают мир, где смешное соседствует с жутким. Сборник состоит из двух частей и объединен образом рассказчика — пасечника Рудого Панька. Это истории, в которых народные предания, мистические события и живые сцены из деревенской жизни переплетаются так естественно, что грань между вымыслом и реальностью почти исчезает. Повседневное соседствует с невероятным, но человек остается главным чудом среди чудес.",деревня,1
Персонаж стремится к нравственным идеалам.,мораль,0
Персонаж выбирает правильный путь.,самообман,0
Герой вынужден выбирать между личными чувствами и обязательствами.,любовь_и_долг,1
"В сборник, озаглавленный Гоголем \Миргород, вошли четыре повести, основанные на украинском фольклоре. \Старосветские помещики – печальная история любви двух супругов, любви, за границами которой герои уже не видят окружающего мира. \Тарас Бульба – ни в чем не схожая с предыдущей повесть о жизни запорожских казаков, где царят боевой дух, жажда воинской славы и любовь, которая оказывается сильнее долга перед родиной и перед отцом. Третья повесть – \Вий – леденящий душу рассказ о темных силах преисподней, в жуткой схватке с которыми, поддавшись страху, погибает семинарист. И, наконец, \Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем – юмористическая зарисовка из жизни городка Миргорода, кажется, никогда не стареющая история о том, как вдруг на ровном месте ссорятся закадычные друзья. Яркий пример того, как пустяковая размолвка может обернуться не просто враждой и судебным разбирательством, но чуть ли не смыслом всей жизни.",несчастная_любовь,0
Герой стремится к высоким целям.,романтизм,1
"Антиутопия о генетически программируемом обществе потребления, где трагическая судьба Дикаря раскрывает конфликт личности и системы.",личность_и_общество,1
Персонаж действует эгоистично.,самолюбие,0
Персонажи сталкиваются с конфликтом поколений.,взросление,0
"История мальчиков, оказавшихся на необитаемом острове, превращается в философскую притчу о распаде цивилизации и природе человеческого зла.",коллективизм,1
Герой выбирает между любовью и долгом.,любовь_и_прощение,0
Персонаж находит своё предназначение.,идентичность,0
Герои соперничают за внимание.,жестокость_войны,0
Герой переживает кризис идентичности.,роль_личности_в_истории,0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.",страх_смерти,0
Персонаж сочувствует чужой боли.,страдание,0
"История любви, преодолевающей препятствия.",несчастная_любовь,0
"«Дворянское гнездо» — поэтичная история несбывшейся любви, разбитых надежд и судьбы умного человека, совершившего трагическую ошибку и расплачивающегося за нее всю жизнь.",разочарование,1
"«Два капитана» — самый известный и любимый читателями роман Вениамина Каверина. Это книга-эпоха, прочесть ее — все равно что прожить суровую, полную незабываемых приключений жизнь. Вместе с главным героем Саней Григорьевым читателю предстоит пережить тяжелое беспризорное детство, тяготы войны, открыть тайну исчезновения полярной экспедиции и завоевать сердце любимой девушки.",нигилизм,0
Герой осознаёт последствия своих действий.,ответственность,1
История о выборе между добром и злом.,мораль,1
Герой отстаивает свою независимость.,индивидуализм,1
"Вошедшие в этот сборник «Ревизор» и «Женитьба» – две замечательные сатирические комедии Гоголя, два шедевра классической русской комедиографии, уже почти полтора столетия не сходящие с лучших сцен нашей страны и неоднократно экранизированные. Что же делает эти произведения актуальными? Не то ли, что типажи, так блестяще описанные Гоголем, – проворовавшиеся ленивые чиновники, провинциальные нувориши и их нелепо претендующие на столичный шик дочки, трусоватые женихи, никак не готовые расстаться с холостяцкой долей, и бойкие напористые свахи, – частенько встречаются нам и сейчас?",идеология,0
"Талантливый тульский оружейник Никита Демидов получил в награду от самого Петра I уральские земли и заводы — так началась история богатейшей промышленной династии Демидовых, находчивых и предприимчивых, жестоких и требовательных, властных и самоотверженных хозяев Каменного Пояса. История этой семьи неразрывно соединилась с историей России. Произведения Евгения Федорова, посвященные Демидовым, любимы читателями за историческую достоверность и точность в деталях, выразительную речь персонажей, захватывающий сюжет. В настоящем издании публикуются два первых романа трилогии «Каменный Пояс»: «Демидовы» и «Наследники».",первая_любовь,0
Герой боится потерять жизнь.,страх_смерти,1
Герой не может отпустить человека.,героизм,0
Герой переживает кризис идентичности.,идентичность,0
"В этот сборник вошли произведения Булгакова, носящие автобиографический характер, — остроумная, ироничная повесть «Записки на манжетах», посвященная скитаниям по послереволюционному Кавказу, сложным отношениям с «красной» властью и собратьями по перу, мечтам об эмиграции и первым опытам в литературе, и потрясающие «Записки юного врача» — почти документальные очерки Булгакова о святом и страшном жребии служителя Гиппократа в нищей, почти средневековой российской провинции начала 1920-х. В книгу включен и «Морфий» — пугающе откровенная, мучительная исповедь, послужившая основой для одноименного фильма Алексея Балабанова.",фольклор,0
Душещипательная история о любви и трагической развязке.,несчастная_любовь,1
Герой признаёт свою ошибку и ищет прощения.,искупление,0
Персонаж действует ради родины.,культурная_идентичность,0
Герой испытывает сильное внутреннее напряжение.,психологический_конфликт,1
Персонаж проходит через кризис и ищет ответы на главные вопросы бытия.,духовный_кризис,0
Герой ищет истину и смысл происходящего.,миф,0
Персонаж оценивает мир трезво.,человечность,0
Персонаж стоит перед важным жизненным выбором.,чувство_собственного_достоинства,0
Персонаж пересматривает свои жизненные ориентиры.,народная_жизнь,0
"В романе «Король, дама, валет» за криминальным сюжетом с любовным треугольником раскрывается противостояние двух образов жизни — бездушного, доведенного до автоматизма, и естественного, творческого, а также глубокое исследование обывательской психологии.",любовь_и_страсть,0
Герой проявляет благородство.,героизм,0
"Со школьной скамьи мы знаем автора как критика, бичующего пороки общества. Но в этой книге собраны рассказы будто другого Чехова, рисующего жизнь человека в юмористических красках, способного увидеть смешное в обыденном, глупом или невежественном.",литература,0
Персонаж испытывает социальное давление.,социальная_несправедливость,0
Герой ищет духовную опору.,героизм,0
Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...,литература,0
"Повесть «Записки из Мертвого дома» основана на воспоминаниях писателя о годах, проведенных в Омском остроге. По мнению критиков, именно с этого произведения начинается подлинный Достоевский с его психологизмом и глубиной образов. В «Записках из Мертвого дома» перед читателем открывается мир, где насилие над человеческой личностью принимает привычный, повседневный характер. Это история, повествующая о судьбах отверженных, которых Достоевский встречал на каторжных работах. Виновные и невинные, убийцы и контрабандисты, лихие воры и интеллигентные фальшивомонетчики, дворяне и крестьяне… Каждый обитатель острожного «Мертвого дома», созданный пером Достоевского, навеки остается в памяти.",историческая_память,0
"Истории, основанные на личном опыте Булгакова, — о внутренней борьбе и сострадании к ближнему, о чувстве долга и о надежде даже в самых отчаянных обстоятельствах. Молодого врача, только что окончившего университет, направляют работать в больницу в глуши. Там, один на один со сложными случаями, дремучестью пациентов и тяжелым каждодневным трудом, ему предстоит борьба с собственными страхами и сомнениями. \Записки юного врача — гимн (и одновременно реквием) земской медицине, где герой балансирует между подвижничеством и отчаянием.",общественные_пороки,0
Герой сохраняет самообладание.,героизм,0
Персонаж страдает от неразделённых чувств.,эмоциональное_выгорание,0
"Александр Куприн — писатель, исследующий любовь в самых разных ее проявлениях. Так, повесть «Гранатовый браслет» рассказывает о чиновнике Желтковом, который, будучи одержим нежными чувствами к прекрасной, но недоступной княгине Вере Шеиной, дарит ей дорогое изящное украшение как символ своей любви. Современники восприняли произведение неоднозначно: одни видели в нем трогательную историю, другие — трагедию. Что значит любить и чем вы готовы пожертвовать ради своих чувств? Куприн мастерски передает атмосферу начала XX века и многослойность эмоций персонажей, создавая атмосферу глубокой тоски и нежности.",верность,0
"«Крейцерова соната» — самое скандальное произведение Толстого. На страницах повести писатель излагает свои поздние взгляды на взаимоотношения полов. «Смерть Ивана Ильича» — одна из вершин мировой психологической прозы: хроника смертельной болезни, где умирающий отказывается принять смерть и приходит к пониманию того, чем была его жизнь. «Хаджи-Мурат» — размышления позднего Толстого о жизнестойкости и о развращающей силе власти. Последняя большая художественная вещь и в каком-то смысле завещание Толстого.",семья,1
Герой уважает себя и свои принципы.,самоуважение,1
Персонаж не сдаётся перед трудностями.,преодоление,1
Герой переживает кризис идентичности.,жертва,0
Герой доверчив и простодушен.,героизм,0
"Героя повести судят за убийство, совершенное по абсурдной причине, а идея абсолютной свободы становится его жизненным манифестом.",справедливость,0
"Безответная любовь, глубокое одиночество, крушение мечты и образ мечтателя объединяют ранние и самые поэтичные повести Достоевского «Белые ночи» и «Хозяйка». Герои этих произведений влюбляются, жертвуют собой, пытаются вырваться из неблагополучных условий и однообразия серой жизни и в наваждении бродят по улицам Санкт-Петербурга, с любовью описанных автором. Эта любовь отразилась также в цикле фельетонов «Петербургская летопись», где впервые появляется образ мечтателя.",роль_личности_в_истории,0
"«История одного города» – язвительное, полное иронии произведение, в котором под видом «летописи» вымышленного города Глупова автор беспощадно обличает типичные пороки российского общества – глупость, самодурство и взяточничество власть имущих, казнокрадство и низкопоклонничество чиновников, лень, необразованность и мракобесие. К сожалению, приходится признать, что гомерически смешная и жестокая фантасмагория Салтыкова-Щедрина не утратила актуальности и в наши дни.",лицемерие,0
"Тэффи считала сборник «Ведьма», вышедший в 1936 году, самой удачной своей книгой. На его страницах оживают ведьмы и лешие, домовые и русалки, водяные и оборотни, а также другие персонажи древних славянских мифов, сказок, легенд, преданий, поверий и обычаев, услышанных писательницей в детстве, которое она провела в русской провинции. Рассказаны все эти истории с присущими Тэффи теплотой, душевностью, искренностью и юмором, а и без того выразительный язык, изысканность которого отмечали Бунин, Куприн и Мережковский, в «Ведьме» достигает своего пика.",гордыня,0
Герой сохраняет верность присяге несмотря на опасность.,героизм,0
История о внутреннем конфликте героя.,жертвы_войны,0
Персонаж сочувствует чужой боли.,эмоциональное_выгорание,0
"Герой делает выбор, несмотря на внутренние колебания.",решительность,0
"Персонаж начинает понимать, ради чего живёт.",чувство_собственного_достоинства,0
"«Тихий Дон» – масштабное эпическое полотно, повествующее о донском казачестве в самый противоречивый, переломный период истории нашей страны – кровавой Первой мировой и братоубийственной Гражданской войны, когда, по словам самого Шолохова, «в смертной драке брат идет на брата, сын – на отца». Что же происходило в душах людей в это смутное время, как получилось, что самые родные, близкие люди вдруг стали по разные стороны баррикад и превратились в смертельных врагов? По глубине осмысления действительности, удивительной точности в описании характеров этому произведению, пожалуй, нет равных. Книга, о которой говорят и спорят по сей день!",война_и_личность,1
